Path,Class,Total number of words,Word diversity,FFT mean,FFT median,FFT stddev,FFT min,FFT max,FFT histogram bin 1,FFT histogram bin 2,FFT histogram bin 3,FFT histogram bin 4,FFT histogram bin 5,Word length mean,Words of length 1,Words of length 2,Words of length 3,Words of length 4,Words of length 5,Words of length 6,Words of length 7,Words of length 8,Words of length 9,Words of length 10,Words of length 11,Words of length 12,Words of length 13,Words of length 14,Words of length 15,Words of length 16,Word homogeneity mean,Word homogeneity StdDev,Word homogeneity maximum,Word homoganity hist bin 0,Word homoganity hist bin 1,Word homoganity hist bin 2,Word homoganity hist bin 3,Word homoganity hist bin 4,Word homoganity hist bin 5,Word homoganity hist bin 6,Word homoganity hist bin 7,Punctuation characters ratio,Frequency of Period,Frequency of Comma,Frequency of Dash,Frequency of Single Quote,Frequency of Plus,Frequency of Back Slash,Frequency of Foreward Slash,Frequency of Exclaimation,Frequency of Question Mark,Frequency of Open Parenthesis,Frequency of Equal,Frequency of Star Symbol,Frequency of And Symbol,Frequency of Open Curly Brace,Frequency of Square Bracket,Frequency of Semicolon,Frequency of Colon,Use of upper case,Upper case word mean,Quotations number,Quotation length mean,Quotation length stddev,Quotation part of the text,Emoticon :) / :-),Emoticon ;) / ;-),Emoticon :( / :-(,Sentence length mean,Sentence length stddev,Sentence length character mean,Sentence length hist bin 0,Sentence length hist bin 1,Sentence length hist bin 2,Sentence length hist bin 3,Sentence length hist bin 4,Sentence length hist bin 5,Sentence length hist bin 6,Sentence length hist bin 7,Automated readability index,Coleman�Liau index,Emotion circumplex,Emotion circumplex mean,Emotion circumplex stddev,Emotion circumplex hist bin 0,Emotion circumplex hist bin 1,Emotion circumplex hist bin 2,Emotion circumplex hist bin 3,Emotion circumplex hist bin 4,Emotion circumplex hist bin 5,Emotion circumplex hist bin 6,Emotion circumplex hist bin 7,Word repetition span 3,Word repetition span 7,Word repetition span 11,Word repetition span 17,Use of numbers,Number diversity,Mean of numbers,positive words frequency,positive words mean,positive words stddev,positive words min,positive words max,positive words dif,positive words hist bin 0,positive words hist bin 1,positive words hist bin 2,positive words hist bin 3,positive words hist bin 4,positive words hist bin 5,positive words hist bin 6,positive words hist bin 7,negative words frequency,negative words mean,negative words stddev,negative words min,negative words max,negative words dif,negative words hist bin 0,negative words hist bin 1,negative words hist bin 2,negative words hist bin 3,negative words hist bin 4,negative words hist bin 5,negative words hist bin 6,negative words hist bin 7,hapiness words frequency,hapiness words mean,hapiness words stddev,hapiness words min,hapiness words max,hapiness words dif,hapiness words hist bin 0,hapiness words hist bin 1,hapiness words hist bin 2,hapiness words hist bin 3,hapiness words hist bin 4,hapiness words hist bin 5,hapiness words hist bin 6,hapiness words hist bin 7,happy words frequency,adjectives frequency,adverbs frequency,prepositions frequency,pronouns frequency,verbs frequency,verbs that are nouns frequency,sport frequency,math frequency,science frequency,science fields frequency,US states frequency,shapes frequency,school frequency,lanuages frequency,elections frequency,food frequency,money frequency,driving frequency,military frequency,law frequency,countries frequency,emotions frequency,dance frequency,boats frequency,energy frequency,familiy frequency,musical instruments frequency,music frequency,land forms frequency,art frequency,astronomy frequency,colors frequency,animals frequency,dogs frequency,cats frequency,fish frequency,birds frequency,reptiles frequency,insects frequency,cars frequency,car parts frequency,beach frequency,fall frequency,spring frequency,summer frequency,winter frequency,weather frequency,vacation frequency,medical frequency,body frequency,farm frequency,trees frequency,transportation frequency,time frequency,clothing frequency,shoes frequency,hats frequency,buildings frequency,public buildings frequency,birthday frequency,monsters frequency,office frequency,tools frequency,camping frequency,fair frequency,castles and kings and queens frequency,circus frequency,computer frequency,cooking frequency,kitchen frequency,fruits frequency,geography frequency,furnitures frequency,occupation frequency,leaders frequency,house frequency,restaurants frequency,roads frequency,rocks and minerals frequency,weapons frequency,measurements frequency,containers frequency,acquaintances frequency,yard frequency,flowers frequency,acronyms frequency,self frequency,female frequency,male frequency,Soundex diversity,Soundex homogeneity mean,Soundex homogeneity StdDev,Soundex homogeneity maximum,Soundex homoganity hist bin 0,Soundex homoganity hist bin 1,Soundex homoganity hist bin 2,Soundex homoganity hist bin 3,Soundex homoganity hist bin 4
C:\Dev\fp\legitimate\ling_6968.txt,0,112,0.660714,63.2769,1,74.9936,0,231.939,0.982143,0,0,0,0.017857,3.63393,0.232143,0.241071,0.116071,0.142857,0.035714,0.071429,0.0625,0.035714,0.026786,0.008929,0,0.008929,0.017857,0,0,0,0.141414,0.045173,0.181818,0.444444,0,0,0,0,0,0,0.555556,0.294643,0.071429,0.053571,0.008929,0.026786,0,0,0,0,0.026786,0.035714,0.017857,0,0,0,0.035714,0,0.017857,0,0,0,0,0,0,0,0,0,10.0909,9.93117,52.2727,0.363636,0.272727,0.181818,0,0,0.090909,0,0.090909,0.731258,2.63417,-1,0,0,0,0,0,0,0,0,0,0,0.017857,0.071429,0.142857,0.169643,0.026786,0.040541,296,0.017857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044643,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044643,0.035714,0.008929,0.125,0.098214,0.035714,0.008929,0.089286,0.017857,0,0,0,0,0.017857,0.008929,0,0,0,0.008929,0.017857,0.017857,0.026786,0.017857,0,0.053571,0,0,0.0625,0.053571,0.053571,0.053571,0.053571,0,0.017857,0.008929,0,0.008929,0.017857,0.008929,0,0,0,0.053571,0,0.008929,0,0.053571,0.035714,0,0.053571,0.008929,0,0,0,0.008929,0.035714,0,0,0.053571,0,0,0,0,0.053571,0,0,0,0,0.008929,0.053571,0.053571,0,0,0,0,0,0,0.026786,0,0,0,0.071429,0.017857,0.017857,0,0,0,0.026786,0,0.026786,0.598214,0.161616,0.05714,0.272727,0.333333,0,0.555556,0,0.111111
C:\Dev\fp\legitimate\ling_6984.txt,0,982,0.479633,253.634,0,549.497,0,1941.58,0.997963,0.001018,0,0,0.001018,4.64358,0.119145,0.145621,0.172098,0.114053,0.093686,0.095723,0.088595,0.062118,0.053971,0.02444,0.017312,0.004073,0.004073,0.001018,0.001018,0.003055,0.029866,0.022355,0.183673,0.804878,0.134146,0.036585,0.012195,0,0,0,0.012195,0.339104,0.10998,0.07943,0.023422,0.003055,0.003055,0,0.050916,0,0,0.028513,0.002037,0,0.001018,0,0,0.001018,0.03666,0,0,4,23.5,8.13173,0.006919,0,0,0,10.5934,10.5393,74.6484,0.516484,0.175824,0.153846,0.076923,0.043956,0,0.010989,0.021978,5.73799,8.71009,-1,0,0,0,0,0,0,0,0,0,0,0.031568,0.093686,0.167006,0.246436,0.053971,0.078556,0,0.008147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02444,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019348,0.060081,0.016293,0.093686,0.038697,0.023422,0.020367,0.011202,0.01222,0.00611,0.001018,0.002037,0.001018,0.016293,0.017312,0.001018,0.001018,0.004073,0.00611,0.00611,0.00611,0.041752,0,0.001018,0.003055,0.010183,0.007128,0.008147,0.005092,0.00611,0.010183,0.009165,0.001018,0.010183,0.003055,0,0,0.00611,0.001018,0.004073,0,0.007128,0.004073,0.002037,0,0.001018,0.003055,0.00611,0.002037,0.004073,0.003055,0.003055,0.004073,0,0.011202,0.00611,0.001018,0,0.00611,0.009165,0.010183,0,0.014257,0.003055,0.002037,0,0.001018,0,0.041752,0.008147,0.009165,0,0.00611,0.001018,0.004073,0.001018,0,0.029532,0.003055,0,0,0.004073,0.00611,0.011202,0,0.001018,0.013238,0.008147,0,0,0.340122,0.029468,0.020895,0.183673,0.869159,0.11215,0.009346,0,0.009346
C:\Dev\fp\legitimate\ling_701.txt,0,226,0.747788,96.0821,1,151.664,1,450.104,0.99115,0.004425,0,0,0.004425,5.73451,0.115044,0.053097,0.088496,0.10177,0.137168,0.163717,0.070796,0.070796,0.070796,0.035398,0.048673,0.026549,0.004425,0,0.004425,0.00885,0.068182,0.02849,0.136364,0.571429,0,0,0,0.357143,0,0,0.071429,0.783186,0.106195,0.084071,0.030973,0.057522,0,0,0,0.00885,0.017699,0.075221,0,0.349558,0.00885,0,0,0.004425,0.039823,0,0,2,70,0,0.037017,0,0,0,7.75862,8.00713,65.2069,0.517241,0.206897,0.068966,0.103448,0.034483,0,0.034483,0.034483,9.45887,14.1038,-1,0,0,0,0,0,0,0,0,0,0,0.00885,0.017699,0.039823,0.039823,0.044248,0.053254,1197.7,0.004425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039823,0.013274,0.013274,0.017699,0.053097,0.030973,0.030973,0.017699,0.013274,0.004425,0,0,0.044248,0.026549,0,0,0.004425,0.00885,0.022124,0.013274,0.004425,0,0,0.017699,0.013274,0.030973,0.013274,0.013274,0.017699,0.022124,0.017699,0,0.00885,0.004425,0,0.004425,0,0,0.00885,0.004425,0.013274,0.013274,0,0,0,0.013274,0.022124,0.004425,0.017699,0,0,0.004425,0.004425,0.004425,0.017699,0.013274,0,0.022124,0.013274,0.026549,0,0.026549,0.013274,0,0,0,0,0.017699,0.022124,0.044248,0,0.00885,0.022124,0,0.004425,0.00885,0,0,0,0,0.030973,0.013274,0.013274,0,0,0.00885,0.004425,0,0,0.654867,0.080214,0.02929,0.136364,0.352941,0,0.529412,0,0.117647
C:\Dev\fp\legitimate\ling_7026.txt,0,79,0.911392,41.6973,0,54.8374,0,232.686,0.974684,0.012658,0,0,0.012658,5.27848,0.050633,0.151899,0.088608,0.177215,0.139241,0.063291,0.088608,0.063291,0.075949,0.063291,0.025316,0.012658,0,0,0,0,0.214286,0.071429,0.285714,0,0,0,0,0,0,0,0,0.405063,0.101266,0.164557,0.050633,0,0,0,0,0,0,0.025316,0,0,0,0,0,0.012658,0.050633,0,0,0,0,0,0,0,0,0,11,8.7014,79.7143,0.285714,0,0.285714,0.285714,0,0,0,0.142857,8.93165,12.5466,-1,0,0,0,0,0,0,0,0,0,0,0.012658,0.037975,0.037975,0.050633,0.050633,0.055556,3314.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050633,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050633,0.075949,0.025316,0.126582,0.012658,0.012658,0.012658,0.012658,0,0,0,0.012658,0,0,0.012658,0,0,0,0,0,0.012658,0.063291,0.012658,0.012658,0.012658,0,0,0,0,0,0,0.012658,0,0.012658,0,0,0.012658,0,0,0,0,0,0,0,0,0,0,0.012658,0.012658,0,0,0,0,0,0.025316,0,0,0,0.025316,0.025316,0,0,0,0,0,0,0.012658,0,0.037975,0,0,0,0.012658,0,0.012658,0,0,0.025316,0,0,0,0.025316,0.025316,0,0,0,0,0,0,0,0.860759,0.190476,0.067344,0.285714,0,0,0,0,0
C:\Dev\fp\legitimate\ling_7045.txt,0,640,0.570313,181.502,0,356.483,0,1278.95,0.996875,0.001563,0,0,0.001563,4.82813,0.065625,0.157812,0.14375,0.151562,0.135937,0.076563,0.1,0.0625,0.048438,0.028125,0.014063,0.009375,0.003125,0.001563,0.001563,0,0.039971,0.025285,0.125,0.186047,0.488372,0.209302,0,0,0.069767,0.023256,0.023256,0.3375,0.076563,0.078125,0.015625,0.0625,0.001563,0,0,0,0,0.073438,0.001563,0.009375,0.003125,0,0.003125,0.003125,0.009375,0,0,4,7.5,0.353553,0.00359,0,0,0,13.8478,13.9033,90.8261,0.5,0.152174,0.130435,0.130435,0.043478,0.021739,0,0.021739,8.23438,10.4519,-1,0,0,0,0,0,0,0,0,0,0,0.017188,0.051562,0.078125,0.139063,0.015625,0.024658,0,0.010937,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001563,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034375,0.084375,0.026562,0.145313,0.075,0.048438,0.023438,0.010937,0.009375,0,0.003125,0.007813,0.00625,0.023438,0.01875,0.001563,0.001563,0.004687,0.003125,0.001563,0.00625,0.045312,0.004687,0.001563,0.003125,0.001563,0.004687,0.004687,0.00625,0.007813,0.009375,0.003125,0.004687,0.0125,0.001563,0.00625,0,0.003125,0,0.004687,0,0.004687,0.004687,0,0,0.001563,0.003125,0.00625,0.001563,0.015625,0.039063,0.003125,0.00625,0,0.010937,0.004687,0.004687,0,0.007813,0.004687,0.004687,0,0.00625,0.003125,0.001563,0.003125,0,0.003125,0.014063,0.004687,0.00625,0,0.001563,0,0.003125,0,0.001563,0.04375,0.004687,0.001563,0.001563,0.00625,0.001563,0.003125,0.001563,0.003125,0.01875,0.021875,0,0,0.457813,0.0384,0.024295,0.15625,0.694915,0.237288,0.033898,0.016949,0.016949
C:\Dev\fp\legitimate\ling_7062.txt,0,448,0.520089,263.993,445.952,321.929,0,889.513,0.995536,0.002232,0,0,0.002232,4.64732,0.073661,0.165179,0.241071,0.125,0.0625,0.073661,0.071429,0.069196,0.042411,0.035714,0.015625,0.017857,0.006696,0,0,0,0.055283,0.024524,0.136364,0.162162,0.459459,0,0.216216,0.135135,0,0,0.027027,0.3125,0.118304,0.053571,0.037946,0.004464,0,0,0.037946,0,0,0.022321,0,0.026786,0,0,0,0,0.011161,0,0,0,0,0,0,0,0,0,9.22917,8.20122,57.9167,0.375,0.270833,0.0625,0.125,0,0.083333,0.041667,0.041667,5.07347,8.31903,-1,0,0,0,0,0,0,0,0,0,0,0.026786,0.049107,0.082589,0.145089,0.040179,0.038627,0,0.011161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051339,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040179,0.055804,0.017857,0.122768,0.037946,0.03125,0.033482,0.024554,0.011161,0.015625,0,0,0,0.006696,0,0.004464,0.002232,0,0.006696,0.017857,0.008929,0.044643,0,0.004464,0.008929,0.002232,0.006696,0.004464,0.008929,0.008929,0.015625,0.011161,0,0.011161,0.002232,0,0.004464,0.004464,0,0.002232,0,0.002232,0.004464,0.011161,0,0.002232,0.006696,0,0.004464,0.008929,0.006696,0,0.004464,0.002232,0.026786,0.004464,0.004464,0,0.013393,0.011161,0.006696,0,0.011161,0.004464,0,0.002232,0,0.002232,0.082589,0.013393,0.013393,0.002232,0.006696,0,0,0.004464,0.002232,0.051339,0.002232,0,0.004464,0.004464,0.008929,0.002232,0,0.002232,0.013393,0.002232,0,0,0.4375,0.055051,0.021152,0.113636,0.111111,0.533333,0.2,0.133333,0.022222
C:\Dev\fp\legitimate\ling_7146.txt,0,45,0.844444,27.5044,0,47.9739,0,249.64,0.933333,0.044444,0,0,0.022222,5.13333,0.088889,0.111111,0.155556,0.088889,0.088889,0.155556,0.088889,0.155556,0.044444,0,0,0,0,0,0,0.022222,0,0,0,0,0,0,0,0,0,0,0,0.222222,0.066667,0.044444,0.066667,0.022222,0,0,0,0,0,0,0,0,0,0,0,0,0.022222,0,0,0,0,0,0,0,0,0,11.25,13.7908,73.75,0.75,0,0,0,0,0,0,0.25,8.373,11.7529,-1,0,0,0,0,0,0,0,0,0,0,0.044444,0.044444,0.044444,0.066667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066667,0.022222,0.044444,0.111111,0.066667,0.022222,0,0.044444,0,0,0,0,0,0,0.066667,0.022222,0,0,0.022222,0,0.022222,0.044444,0,0,0.022222,0,0.022222,0.022222,0.044444,0.022222,0.022222,0.022222,0,0.066667,0.066667,0,0,0,0,0,0,0,0.044444,0,0,0,0.022222,0,0,0.022222,0,0,0,0.022222,0.044444,0,0,0,0.022222,0.022222,0,0,0,0.022222,0,0.022222,0,0.022222,0,0.022222,0.022222,0,0,0,0,0,0.022222,0.022222,0,0,0,0.022222,0,0.022222,0,0,0,0.022222,0,0.022222,0.844444,0,0,0,0,0,0,0,0
C:\Dev\fp\legitimate\ling_7153.txt,0,374,0.475936,145.668,0,233.178,0,736.576,0.994652,0.002674,0,0,0.002674,4.48663,0.026738,0.144385,0.251337,0.208556,0.090909,0.080214,0.082888,0.048128,0.032086,0.005348,0.016043,0.010695,0.002674,0,0,0,0.069069,0.035722,0.162162,0.194444,0.416667,0,0.166667,0.138889,0,0.027778,0.055556,0.312834,0.066845,0.010695,0.21123,0.002674,0.002674,0,0,0.002674,0,0.005348,0,0.002674,0,0,0,0.002674,0.005348,0,0,12,18.8333,0.950146,0.049302,0,0,0,13.8519,8.09528,84.8889,0.111111,0.37037,0.185185,0.222222,0,0.037037,0.037037,0.037037,6.62796,8.44449,-1,0,0,0,0,0,0,0,0,0,0,0.018717,0.09893,0.160428,0.275401,0.02139,0.033708,0,0.018717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034759,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018717,0.088235,0.048128,0.131016,0.101604,0.088235,0.069519,0.016043,0.008021,0.005348,0,0.005348,0.002674,0.005348,0,0.002674,0.005348,0.005348,0.010695,0.008021,0.02139,0.032086,0,0.005348,0.005348,0.005348,0.002674,0,0.005348,0.005348,0.005348,0.02139,0,0.005348,0.008021,0,0,0,0.005348,0,0,0,0,0.002674,0,0,0.002674,0.002674,0.005348,0.002674,0.018717,0,0,0.002674,0.061497,0.002674,0,0,0.002674,0.002674,0.013369,0,0.032086,0,0.002674,0,0.008021,0.002674,0.029412,0,0.034759,0,0.002674,0.008021,0.016043,0,0.002674,0.050802,0.008021,0,0,0.005348,0.002674,0,0,0,0.018717,0.005348,0,0,0.398396,0.067914,0.040998,0.189189,0.615385,0.205128,0.025641,0.102564,0.051282
C:\Dev\fp\legitimate\ling_7154.txt,0,2361,0.331639,518.127,0,1250.88,0,4710.8,0.999576,0,0,0,0.000424,4.17493,0.135112,0.188479,0.160102,0.141889,0.10504,0.069039,0.082169,0.045743,0.033884,0.016518,0.009742,0.004659,0.005506,0.002118,0,0,0.013489,0.012063,0.088983,0.761111,0.138889,0.038889,0.027778,0.022222,0,0,0.011111,0.459975,0.065227,0.06565,0.145701,0.053791,0.000424,0,0.037696,0.000424,0.004235,0.036425,0,0.000847,0.002541,0,0.029648,0.003388,0.013977,0,0,48,9.83333,2.15703,0.016502,0,0,0,15.7785,12.6049,95.9799,0.342282,0.241611,0.194631,0.073826,0.073826,0.04698,0.020134,0.006711,6.12316,6.8726,92.8,9.9785,27.1582,0,0,0,0,0,0,0,0.107527,0.015671,0.066921,0.111817,0.18382,0.014401,0.024266,0,0.013554,0.013974,0.008115,0,0.033755,0.033755,0.053763,0.096774,0.204301,0.268817,0.150538,0.075269,0.075269,0.075269,0.001694,0.00186,0.002511,0,0.008439,0.008439,0.612903,0,0,0,0.333333,0,0,0.053763,0.043202,0.043555,0.013935,0.016878,0.07173,0.054852,0.064516,0.182796,0.096774,0.150538,0.215054,0.096774,0.129032,0.064516,0.035578,0.075815,0.044049,0.143583,0.083016,0.050402,0.036849,0.014401,0.011859,0.000847,0,0.00593,0.001271,0.017789,0.012706,0.004659,0.008895,0.003812,0.011012,0.007624,0.002541,0.059297,0.006353,0.003388,0.004659,0.006777,0.006353,0.016942,0.007624,0.0072,0.006777,0.010165,0.000424,0.011436,0.006777,0.006353,0.000424,0.005083,0.004235,0.000847,0.000847,0.003388,0.008047,0,0.002118,0.002118,0.005083,0.011436,0.006353,0.006777,0.005506,0.003812,0.001694,0.001694,0.016942,0.008895,0.001694,0.000424,0.0072,0.003812,0.001694,0.000847,0.008471,0.004659,0.002541,0.001271,0.002541,0.001271,0.008047,0.010589,0.008047,0,0.008047,0.003388,0.002118,0.005506,0.00593,0.068191,0.005083,0,0.001271,0.008047,0.003812,0.001694,0.006777,0,0.027107,0.027107,0,0.002118,0.21601,0.01522,0.013088,0.088983,0.787356,0.149425,0.045977,0,0.017241
C:\Dev\fp\legitimate\ling_7167.txt,0,214,0.654206,104.596,105.215,135.932,0,427.786,0.948598,0.046729,0,0,0.004673,5.41589,0.084112,0.149533,0.140187,0.126168,0.051402,0.074766,0.079439,0.102804,0.056075,0.056075,0.03271,0.018692,0.018692,0.009346,0,0,0.10989,0.034362,0.190476,0.076923,0,0.615385,0,0,0.230769,0,0.076923,0.21028,0.065421,0.03271,0.028037,0,0,0,0.004673,0,0,0.046729,0,0,0.009346,0,0,0,0.023364,0,0,0,0,0,0,0,0,0,15.2143,6.26987,103.786,0.071429,0.142857,0.142857,0,0.071429,0.142857,0.142857,0.285714,11.686,14.0999,-1,0,0,0,0,0,0,0,0,0,0,0.023364,0.098131,0.11215,0.168224,0.051402,0.057143,1546.64,0.018692,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004673,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056075,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037383,0.084112,0.018692,0.163551,0.028037,0.028037,0.028037,0.018692,0.009346,0.004673,0.014019,0.018692,0,0.014019,0.028037,0.014019,0.014019,0,0.004673,0.014019,0.004673,0.028037,0.004673,0,0,0.009346,0,0.014019,0.014019,0.004673,0,0.018692,0,0.009346,0.004673,0,0,0,0,0.009346,0,0.004673,0,0,0,0.004673,0,0.004673,0.004673,0,0.004673,0.004673,0,0,0.018692,0.009346,0,0,0.004673,0.014019,0.004673,0,0.046729,0,0.004673,0.004673,0.004673,0.009346,0.023364,0.014019,0,0,0.018692,0,0.014019,0.014019,0,0.102804,0.004673,0,0,0.004673,0,0.004673,0,0,0.014019,0.014019,0,0,0.593458,0.115646,0.04999,0.238095,0.142857,0.5,0.214286,0.071429,0.071429
C:\Dev\fp\legitimate\ling_7172.txt,0,4840,0.226033,1216.65,0,2653.04,0,9657.2,0.999793,0,0,0,0.000207,4.14897,0.091529,0.166322,0.206405,0.203306,0.085744,0.079752,0.064463,0.046488,0.022727,0.016116,0.011777,0.003719,0.001033,0.00062,0,0,0.011533,0.009691,0.072314,0.73545,0.174603,0.047619,0.015873,0.010582,0.005291,0,0.010582,0.285744,0.072314,0.053099,0.053512,0.01281,0.00124,0,0.002686,0.017769,0.00062,0.008264,0.019835,0.037603,0.000826,0,0,0,0.005165,0,0,50,37.6,31.5366,0.0329,0,0,0,14.689,9.21331,87.1067,0.259146,0.378049,0.234756,0.067073,0.033537,0.015244,0.006098,0.006098,5.45615,6.58082,6.29503,86.9846,112.155,0.263736,0,0,0,0,0,0,0.230769,0.011983,0.065909,0.120248,0.209711,0.049174,0.060329,0,0.020041,0.019214,0.007732,0,0.03299,0.03299,0.021978,0.032967,0.131868,0.120879,0.21978,0.197802,0.076923,0.197802,0.002893,0.002696,0.003098,0,0.012371,0.012371,0.384615,0.274725,0.164835,0,0.076923,0.054945,0.010989,0.032967,0.035331,0.03444,0.007087,0.014433,0.049485,0.035052,0.010989,0.065934,0.098901,0.208791,0.21978,0.164835,0.142857,0.087912,0.023554,0.081198,0.053099,0.129545,0.141322,0.087397,0.067562,0.028512,0.011364,0.000413,0.001033,0.001033,0.000413,0.005785,0.000207,0.002686,0.004752,0.024793,0.009711,0.008264,0.017975,0.03843,0.002686,0.004545,0.005992,0.005579,0.005165,0.005165,0.010537,0.006405,0.008264,0.011983,0.000413,0.002893,0.002686,0,0.000826,0.00186,0.001033,0.001033,0.00062,0.002479,0.008264,0.000826,0.002479,0.001653,0.009917,0.007851,0.003719,0.006612,0.008678,0.000826,0.00124,0.003306,0.027066,0.009298,0.004132,0.000413,0.009711,0.004752,0.01095,0.00186,0.046488,0.007645,0.001033,0.003306,0.00124,0.004132,0.020455,0.009504,0.009504,0,0.004752,0.006818,0.010744,0.001033,0.004339,0.046281,0.005992,0,0.000826,0.011157,0.004752,0.010537,0.00124,0.000207,0.016116,0.031198,0.00124,0.00124,0.135744,0.013129,0.011583,0.07438,0.80814,0.122093,0.02907,0.023256,0.017442
C:\Dev\fp\legitimate\ling_7178.txt,0,179,0.592179,111.937,68.6302,118.017,0,353.378,0.916201,0,0,0,0.083799,4.45251,0.01676,0.195531,0.201117,0.206704,0.122905,0.078212,0.067039,0.027933,0.03352,0.027933,0.01676,0,0.005587,0,0,0,0.120588,0.034676,0.176471,0.15,0,0,0.65,0,0,0,0.2,0.441341,0.03352,0.011173,0.363128,0,0,0,0,0.022346,0,0,0,0,0,0,0,0.005587,0.005587,0,0,0,0,0,0,0,0,0,19.8889,11.7421,126,0.111111,0.111111,0.333333,0.222222,0.111111,0,0,0.111111,9.48578,8.89251,48.6,0,0,0,0,0,0,0,0,0,0,0.01676,0.055866,0.150838,0.22905,0.050279,0.056604,0,0.005587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01676,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011173,0.050279,0.055866,0.122905,0.139665,0.106145,0.039106,0.005587,0.011173,0,0,0,0,0,0,0.005587,0,0.005587,0.005587,0.005587,0.01676,0.005587,0.011173,0.005587,0,0,0,0,0.011173,0,0,0.011173,0,0,0,0,0,0,0,0,0,0,0,0.03352,0,0,0,0,0,0,0,0,0,0,0.027933,0,0,0,0,0,0.005587,0.005587,0,0,0.005587,0,0,0,0.067039,0.005587,0.005587,0,0.005587,0,0,0,0,0.055866,0,0,0,0,0.005587,0,0,0,0.01676,0.011173,0,0,0.52514,0.12605,0.041736,0.235294,0.142857,0.619048,0,0.190476,0.047619
C:\Dev\fp\legitimate\ling_7182.txt,0,656,0.378049,254.713,0,408.635,0,1300.28,0.998476,0,0,0,0.001524,4.11585,0.147866,0.161585,0.178354,0.141768,0.106707,0.071646,0.079268,0.04878,0.033537,0.016768,0.007622,0.001524,0.003049,0,0.001524,0,0.047863,0.029853,0.184615,0.481481,0.203704,0.240741,0.037037,0,0.018519,0,0.018519,0.135671,0.041159,0.025915,0.010671,0.004573,0,0,0.001524,0,0.006098,0.027439,0.010671,0,0,0,0,0,0.007622,0,0,26,219.077,178.897,0.795309,0,0,0,22.5862,17.1896,123.483,0.206897,0.275862,0.172414,0.034483,0.172414,0,0.068966,0.068966,9.24877,7.09068,-1,0,0,0,0,0,0,0,0,0,0,0.045732,0.117378,0.196646,0.36128,0.004573,0.012097,1386,0.004573,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001524,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035061,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032012,0.071646,0.042683,0.131098,0.073171,0.036585,0.03811,0.006098,0.006098,0.003049,0,0.006098,0,0.030488,0.039634,0.018293,0,0,0.004573,0.003049,0.009146,0.067073,0.001524,0.001524,0.003049,0,0.006098,0.018293,0.001524,0.001524,0.006098,0.016768,0.001524,0.010671,0.006098,0,0.001524,0.003049,0,0,0,0.001524,0.001524,0,0.009146,0,0.001524,0.003049,0.003049,0.012195,0.003049,0,0.001524,0,0.010671,0.004573,0,0,0.006098,0.003049,0.003049,0,0.006098,0.003049,0,0,0.001524,0,0.007622,0.003049,0.003049,0,0.003049,0.001524,0.006098,0.004573,0,0.04878,0.012195,0,0,0.003049,0.003049,0.012195,0,0,0.021341,0.025915,0,0.003049,0.307927,0.046419,0.031747,0.184615,0.689655,0.258621,0,0.017241,0.034483
