Path,Class,Total number of words,Word diversity,FFT mean,FFT median,FFT stddev,FFT min,FFT max,FFT histogram bin 1,FFT histogram bin 2,FFT histogram bin 3,FFT histogram bin 4,FFT histogram bin 5,Word length mean,Words of length 1,Words of length 2,Words of length 3,Words of length 4,Words of length 5,Words of length 6,Words of length 7,Words of length 8,Words of length 9,Words of length 10,Words of length 11,Words of length 12,Words of length 13,Words of length 14,Words of length 15,Words of length 16,Word homogeneity mean,Word homogeneity StdDev,Word homogeneity maximum,Word homoganity hist bin 0,Word homoganity hist bin 1,Word homoganity hist bin 2,Word homoganity hist bin 3,Word homoganity hist bin 4,Word homoganity hist bin 5,Word homoganity hist bin 6,Word homoganity hist bin 7,Punctuation characters ratio,Frequency of Period,Frequency of Comma,Frequency of Dash,Frequency of Single Quote,Frequency of Plus,Frequency of Back Slash,Frequency of Foreward Slash,Frequency of Exclaimation,Frequency of Question Mark,Frequency of Open Parenthesis,Frequency of Equal,Frequency of Star Symbol,Frequency of And Symbol,Frequency of Open Curly Brace,Frequency of Square Bracket,Frequency of Semicolon,Frequency of Colon,Use of upper case,Upper case word mean,Quotations number,Quotation length mean,Quotation length stddev,Quotation part of the text,Emoticon :) / :-),Emoticon ;) / ;-),Emoticon :( / :-(,Sentence length mean,Sentence length stddev,Sentence length character mean,Sentence length hist bin 0,Sentence length hist bin 1,Sentence length hist bin 2,Sentence length hist bin 3,Sentence length hist bin 4,Sentence length hist bin 5,Sentence length hist bin 6,Sentence length hist bin 7,Automated readability index,Coleman�Liau index,Emotion circumplex,Emotion circumplex mean,Emotion circumplex stddev,Emotion circumplex hist bin 0,Emotion circumplex hist bin 1,Emotion circumplex hist bin 2,Emotion circumplex hist bin 3,Emotion circumplex hist bin 4,Emotion circumplex hist bin 5,Emotion circumplex hist bin 6,Emotion circumplex hist bin 7,Word repetition span 3,Word repetition span 7,Word repetition span 11,Word repetition span 17,Use of numbers,Number diversity,Mean of numbers,positive words frequency,positive words mean,positive words stddev,positive words min,positive words max,positive words dif,positive words hist bin 0,positive words hist bin 1,positive words hist bin 2,positive words hist bin 3,positive words hist bin 4,positive words hist bin 5,positive words hist bin 6,positive words hist bin 7,negative words frequency,negative words mean,negative words stddev,negative words min,negative words max,negative words dif,negative words hist bin 0,negative words hist bin 1,negative words hist bin 2,negative words hist bin 3,negative words hist bin 4,negative words hist bin 5,negative words hist bin 6,negative words hist bin 7,hapiness words frequency,hapiness words mean,hapiness words stddev,hapiness words min,hapiness words max,hapiness words dif,hapiness words hist bin 0,hapiness words hist bin 1,hapiness words hist bin 2,hapiness words hist bin 3,hapiness words hist bin 4,hapiness words hist bin 5,hapiness words hist bin 6,hapiness words hist bin 7,happy words frequency,adjectives frequency,adverbs frequency,prepositions frequency,pronouns frequency,verbs frequency,verbs that are nouns frequency,sport frequency,math frequency,science frequency,science fields frequency,US states frequency,shapes frequency,school frequency,lanuages frequency,elections frequency,food frequency,money frequency,driving frequency,military frequency,law frequency,countries frequency,emotions frequency,dance frequency,boats frequency,energy frequency,familiy frequency,musical instruments frequency,music frequency,land forms frequency,art frequency,astronomy frequency,colors frequency,animals frequency,dogs frequency,cats frequency,fish frequency,birds frequency,reptiles frequency,insects frequency,cars frequency,car parts frequency,beach frequency,fall frequency,spring frequency,summer frequency,winter frequency,weather frequency,vacation frequency,medical frequency,body frequency,farm frequency,trees frequency,transportation frequency,time frequency,clothing frequency,shoes frequency,hats frequency,buildings frequency,public buildings frequency,birthday frequency,monsters frequency,office frequency,tools frequency,camping frequency,fair frequency,castles and kings and queens frequency,circus frequency,computer frequency,cooking frequency,kitchen frequency,fruits frequency,geography frequency,furnitures frequency,occupation frequency,leaders frequency,house frequency,restaurants frequency,roads frequency,rocks and minerals frequency,weapons frequency,measurements frequency,containers frequency,acquaintances frequency,yard frequency,flowers frequency,acronyms frequency,self frequency,female frequency,male frequency,Soundex diversity,Soundex homogeneity mean,Soundex homogeneity StdDev,Soundex homogeneity maximum,Soundex homoganity hist bin 0,Soundex homoganity hist bin 1,Soundex homoganity hist bin 2,Soundex homoganity hist bin 3,Soundex homoganity hist bin 4
C:\Dev\fp\legitimate\ling_7891.txt,0,228,0.609649,127.243,118.521,157.788,0,454.156,0.942982,0,0,0,0.057018,4.73246,0.035088,0.179825,0.210526,0.192982,0.083333,0.061404,0.061404,0.035088,0.057018,0.030702,0.035088,0.004386,0.008772,0,0.004386,0,0.084848,0.036615,0.136364,0.4,0,0,0,0.333333,0,0,0.266667,0.149123,0.039474,0.065789,0.030702,0,0,0,0,0.008772,0.004386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9.72111,114.417,0.083333,0.166667,0.083333,0.416667,0,0.083333,0.083333,0.083333,10.3599,10.4689,-1,0,0,0,0,0,0,0,0,0,0,0.004386,0.026316,0.074561,0.144737,0.057018,0.079137,0,0.04386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039474,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030702,0.070175,0.030702,0.131579,0.114035,0.074561,0.061404,0.013158,0.035088,0,0,0,0.004386,0.004386,0,0.017544,0,0.030702,0.008772,0.017544,0.008772,0.061404,0.004386,0.013158,0,0.017544,0.013158,0.004386,0.008772,0,0.008772,0.004386,0,0.008772,0.004386,0,0.004386,0,0.004386,0.004386,0.004386,0.004386,0,0,0.008772,0,0,0.004386,0.004386,0.004386,0,0.008772,0,0.004386,0.057018,0,0,0,0.02193,0.02193,0,0.004386,0.083333,0.004386,0,0,0,0.004386,0.017544,0.004386,0.004386,0,0.017544,0.004386,0,0,0.008772,0.061404,0.008772,0,0,0.004386,0.004386,0.013158,0,0,0.013158,0.026316,0,0,0.517544,0.088843,0.039903,0.227273,0.272727,0.590909,0.090909,0,0.045455
C:\Dev\fp\legitimate\ling_7893.txt,0,1558,0.370988,634.93,0,1023.09,0,3115.54,0.915276,0,0,0,0.084724,4.76701,0.139923,0.130937,0.182927,0.080873,0.097561,0.085366,0.082157,0.059692,0.05199,0.046213,0.019255,0.010911,0.007702,0.000642,0.003209,0.000642,0.02216,0.013762,0.064516,0.434783,0.25,0.076087,0.043478,0.054348,0.065217,0.065217,0.01087,0.472401,0.209884,0.085366,0.029525,0.001926,0,0,0,0,0.001926,0.055841,0,0,0.001926,0.012837,0,0,0.073171,0,0,60,113.3,80.5287,0.324921,0,0,0,5.11706,5.42597,34.9866,0.822742,0.157191,0.016722,0,0,0,0,0.003344,3.58114,6.44544,-1,0,0,0,0,0,0,0,0,0,0,0.018614,0.046855,0.077664,0.147625,0.11104,0.197232,6399.79,0.001926,0.002114,0.003785,0,0.012821,0.012821,0.734043,0,0,0,0.202128,0,0,0.06383,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.043004,0.044531,0.012799,0.012821,0.070513,0.057692,0.042553,0.06383,0.117021,0.234043,0.159574,0.117021,0.159574,0.106383,0.043004,0.029525,0.001284,0.093068,0.012837,0.015404,0.009628,0.036585,0.003851,0.001926,0.00706,0.019255,0,0.02439,0.027599,0.001926,0.005777,0.001284,0.002567,0.033376,0.002567,0.068036,0.000642,0,0.011553,0.001284,0.006418,0.016688,0.028241,0.012195,0.012837,0.029525,0.000642,0.021181,0.00706,0,0.003209,0.021181,0,0.003209,0,0,0.011553,0,0.001926,0.000642,0.011553,0.012837,0.008344,0.012195,0.001926,0,0,0.001284,0.005135,0.007702,0,0,0.025032,0.013479,0.001926,0,0.002567,0.010911,0.00706,0.000642,0.000642,0,0.015404,0.034018,0.026316,0.000642,0.006418,0.000642,0.002567,0.001284,0.001284,0.023748,0,0.000642,0,0.012837,0.001284,0.005777,0,0,0.032734,0.01027,0,0.000642,0.242619,0.023502,0.015566,0.083871,0.693878,0.081633,0.204082,0.010204,0.010204
C:\Dev\fp\legitimate\ling_7902.txt,0,213,0.633803,139.346,91.9865,147.763,0,412.533,0.948357,0,0,0,0.051643,4.51174,0.112676,0.169014,0.150235,0.150235,0.126761,0.042254,0.098592,0.032864,0.056338,0.028169,0.018779,0.00939,0.004695,0,0,0,0.087302,0.039683,0.190476,0.388889,0,0.444444,0,0,0.111111,0,0.055556,0.187793,0.051643,0.051643,0.023474,0.032864,0,0,0,0,0,0.023474,0,0,0.004695,0,0,0,0,0,0,2,8,0,0.006421,0,0,0,19.2727,13.6321,113.273,0.272727,0,0.181818,0.090909,0,0,0.090909,0.363636,9.45664,9.19317,-1,0,0,0,0,0,0,0,0,0,0,0.00939,0.051643,0.089202,0.126761,0.00939,0.014815,1.5,0.00939,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014085,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014085,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014085,0.084507,0.070423,0.112676,0.112676,0.046948,0.051643,0.023474,0.014085,0.00939,0,0.00939,0.004695,0.037559,0.00939,0.004695,0,0,0.023474,0.00939,0.018779,0.014085,0,0.004695,0.014085,0,0,0.014085,0.014085,0.00939,0.014085,0.00939,0,0.004695,0,0,0,0,0,0.004695,0,0,0.00939,0,0,0,0.014085,0.014085,0.00939,0.00939,0,0.004695,0,0.004695,0.004695,0.018779,0,0,0.023474,0.004695,0,0,0,0.00939,0.00939,0.00939,0.004695,0.014085,0.004695,0.018779,0.018779,0,0,0,0,0.004695,0,0.018779,0.018779,0,0,0.00939,0.00939,0.004695,0,0,0.028169,0.065728,0,0,0.525822,0.1,0.042325,0.190476,0.25,0.5,0,0.15,0.1
C:\Dev\fp\legitimate\ling_7961.txt,0,209,0.602871,130.002,190.29,140.621,0,417.319,0.947368,0,0,0,0.052632,5.70813,0.052632,0.119617,0.143541,0.105263,0.076555,0.119617,0.100478,0.066986,0.07177,0.08134,0.019139,0.014354,0.019139,0.009569,0,0,0.1,0.039736,0.2,0.263158,0,0.526316,0,0,0.157895,0,0.052632,0.526316,0.07177,0.08134,0.009569,0,0,0,0,0,0,0.033493,0,0.320574,0,0,0,0,0.009569,0,0,0,0,0,0,0,0,0,14.7857,11.1559,115.714,0.285714,0.142857,0.214286,0,0.214286,0.071429,0,0.071429,12.8482,15.7619,-1,0,0,0,0,0,0,0,0,0,0,0.014354,0.038278,0.124402,0.181818,0.047847,0.063492,0,0.009569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028708,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023923,0.066986,0.019139,0.095694,0.019139,0.043062,0.033493,0.004785,0.014354,0.019139,0,0.004785,0,0.019139,0.057416,0,0.009569,0,0,0.033493,0.014354,0.066986,0,0,0,0.009569,0,0.014354,0,0,0,0.004785,0,0.014354,0.014354,0,0,0.004785,0,0,0,0,0,0,0,0,0,0,0,0,0.009569,0,0.004785,0,0.004785,0.004785,0.009569,0,0,0,0,0,0.038278,0,0,0,0,0.004785,0.009569,0.009569,0.014354,0,0.004785,0.009569,0,0,0,0.033493,0,0,0,0.004785,0,0.023923,0,0,0.009569,0,0,0,0.54067,0.102381,0.039268,0.2,0.238095,0.52381,0,0.190476,0.047619
C:\Dev\fp\legitimate\ling_7978.txt,0,72,0.902778,39.0759,0.166667,49.9776,0,218.522,0.972222,0.013889,0,0,0.013889,4.80556,0.069444,0.194444,0.111111,0.25,0.055556,0.027778,0.097222,0.083333,0.013889,0.013889,0.055556,0.013889,0.013889,0,0,0,0.285714,0,0.285714,0,0,0,0,0,0,0,0,0.222222,0.097222,0.055556,0.013889,0.013889,0,0,0,0,0,0.027778,0,0,0.013889,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6.81909,55.875,0.375,0.125,0,0.125,0,0,0,0.375,5.70417,9.16778,-1,0,0,0,0,0,0,0,0,0,0,0,0.041667,0.055556,0.083333,0.013889,0.015385,0,0.027778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069444,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055556,0.083333,0.013889,0.152778,0.083333,0.111111,0.111111,0,0.027778,0.013889,0,0,0.013889,0.027778,0.013889,0,0,0,0,0.027778,0.013889,0.027778,0.013889,0,0,0.013889,0,0,0.013889,0.027778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013889,0,0,0.013889,0,0,0,0.013889,0,0,0,0.013889,0.027778,0,0,0.013889,0.013889,0.013889,0,0,0,0.027778,0,0,0,0,0,0.027778,0,0,0.027778,0.013889,0,0,0,0,0.013889,0,0,0.027778,0.041667,0,0,0.833333,0.285714,0,0.285714,0,0,0,0,0
C:\Dev\fp\legitimate\ling_7989.txt,0,95,0.778947,67.0533,67.4592,70.9167,0,222.298,0.915789,0,0,0,0.084211,5.22105,0.157895,0.2,0.073684,0.021053,0.105263,0.084211,0.084211,0.115789,0.021053,0.042105,0.042105,0,0.031579,0,0.010526,0.010526,0.177778,0.054433,0.222222,0,0,0,0,0,0,0,0,0.263158,0.168421,0.010526,0.031579,0.010526,0,0,0,0,0,0,0,0,0.021053,0,0,0,0.021053,0,0,194,6.5567,31.5698,0.618076,0,0,0,7.5,5.00833,85.75,0.333333,0,0.083333,0.333333,0.083333,0,0.083333,0.083333,6.91116,10.9531,92.8,0,0,0,0,0,0,0,0,0,0,0.021053,0.042105,0.105263,0.115789,0.042105,0.054054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010526,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052632,0.031579,0,0.126316,0,0,0.031579,0.021053,0.010526,0.021053,0,0,0,0.031579,0.010526,0,0,0,0,0.031579,0,0.031579,0.010526,0,0,0,0,0,0,0,0,0,0,0.010526,0,0,0.010526,0.010526,0,0,0,0,0,0,0,0,0,0,0,0.010526,0.010526,0,0,0,0.021053,0.010526,0,0,0,0,0,0,0.021053,0,0,0,0,0,0,0,0,0,0.010526,0,0,0,0,0.052632,0,0,0,0.010526,0,0.010526,0,0,0.010526,0,0,0,0.747368,0.166667,0.055556,0.222222,0,0,0,0,0
C:\Dev\fp\legitimate\ling_7992.txt,0,255,0.580392,117.128,0,168.64,0,503.74,0.992157,0.003922,0,0,0.003922,6.11372,0.054902,0.121569,0.12549,0.07451,0.082353,0.062745,0.109804,0.145098,0.05098,0.07451,0.035294,0.023529,0.015686,0.015686,0,0.007843,0.092,0.028566,0.16,0.05,0,0.7,0,0,0.15,0,0.1,0.207843,0.062745,0.070588,0.031373,0.027451,0,0,0.007843,0,0,0,0,0,0,0,0,0,0.007843,0,0,0,0,0,0,0,0,0,18.0714,10.1522,135.5,0.142857,0.285714,0,0.071429,0.142857,0.285714,0,0.071429,16.4014,18.5108,-1,0,0,0,0,0,0,0,0,0,0,0.027451,0.066667,0.129412,0.203922,0.023529,0.040541,10830,0.011765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035294,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035294,0.05098,0.003922,0.117647,0.011765,0.058824,0.039216,0.047059,0.015686,0.003922,0.003922,0.019608,0,0.011765,0.015686,0.007843,0,0.003922,0,0.003922,0.019608,0.039216,0.003922,0.003922,0.027451,0,0.003922,0.027451,0.035294,0.027451,0.035294,0.035294,0,0.015686,0,0,0,0,0,0,0.003922,0,0.027451,0,0,0,0.031373,0.011765,0,0.027451,0,0,0.015686,0,0.015686,0,0.003922,0,0.058824,0.031373,0,0,0.05098,0.035294,0,0,0,0.003922,0.047059,0.027451,0.027451,0,0.023529,0.003922,0.035294,0.027451,0,0.039216,0,0,0,0.031373,0,0.039216,0,0,0.003922,0,0.031373,0,0.513725,0.087619,0.031759,0.16,0.142857,0.619048,0,0.142857,0.095238
C:\Dev\fp\legitimate\ling_8003.txt,0,88,0.795455,52.7791,0,68.6584,0,247.556,0.977273,0.011364,0,0,0.011364,4.78409,0,0.136364,0.204545,0.215909,0.125,0.113636,0.079545,0.056818,0.011364,0.034091,0.011364,0,0.011364,0,0,0,0.125,0,0.125,0,0,0,0,0,0,0,0,2.375,0.113636,0.045455,2.09091,0,0,0,0,0.011364,0,0,0,0.113636,0,0,0,0,0,0,0,2,9,0,0.009667,0,0,0,11,6.91014,116.375,0.125,0.125,0,0.5,0,0,0.125,0.125,6.60307,9.63955,-1,0,0,0,0,0,0,0,0,0,0,0.011364,0.022727,0.045455,0.068182,0.011364,0.014286,18,0.034091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045455,0.102273,0.056818,0.113636,0.136364,0.045455,0.034091,0.022727,0.011364,0,0,0,0.011364,0,0,0.022727,0,0,0.011364,0.011364,0.011364,0.034091,0.011364,0,0,0,0.011364,0,0,0,0,0.022727,0,0.022727,0.011364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011364,0.011364,0,0,0.022727,0,0,0,0,0,0.011364,0,0.011364,0.011364,0,0.011364,0,0.011364,0.011364,0.011364,0,0,0,0,0,0.011364,0,0.022727,0,0,0,0,0,0.034091,0,0.011364,0,0.022727,0,0,0.761364,0.166667,0.058926,0.25,0,0,0,0,0
C:\Dev\fp\legitimate\ling_8008.txt,0,483,0.548654,267.964,415.629,348.462,0,962.236,0.877847,0,0,0,0.122153,5.11594,0.064182,0.165631,0.149068,0.124224,0.10559,0.070393,0.091097,0.05383,0.082816,0.041408,0.026915,0.020704,0.004141,0,0,0,0.046474,0.021341,0.125,0.179487,0.564103,0,0.179487,0.025641,0,0.025641,0.025641,0.594203,0.111801,0.05383,0.004141,0.006211,0,0,0.00207,0.00207,0,0.05383,0.318841,0,0,0,0,0,0.041408,0,0,20,111.5,74.1729,0.312763,0,0,0,10.1702,10.4968,75.8511,0.574468,0.085106,0.06383,0.106383,0.085106,0.06383,0,0.021277,7.75119,11.3713,-1,0,0,0,0,0,0,0,0,0,0,0.014493,0.031056,0.076605,0.10559,0.060041,0.064151,0,0.012422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028986,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022774,0.076605,0.039337,0.136646,0.070393,0.033126,0.016563,0.026915,0.031056,0.004141,0,0.00207,0.00207,0.022774,0,0.008282,0.006211,0,0.004141,0.004141,0,0.047619,0.006211,0.006211,0.008282,0,0.004141,0.008282,0.012422,0.010352,0.010352,0.012422,0,0.008282,0,0,0,0,0,0.004141,0,0.00207,0.010352,0.00207,0.004141,0,0.010352,0.00207,0.00207,0.008282,0.00207,0.004141,0,0.00207,0.012422,0.004141,0,0,0.016563,0.008282,0.00207,0.00207,0.010352,0.008282,0,0.004141,0.00207,0.008282,0.016563,0.012422,0.010352,0,0.022774,0.00207,0.00207,0.00207,0.006211,0.037267,0.00207,0,0,0.014493,0.00207,0.020704,0,0,0.022774,0.018634,0,0,0.434783,0.052326,0.030265,0.166667,0.651163,0.209302,0.069767,0.046512,0.023256
C:\Dev\fp\legitimate\ling_8013.txt,0,1092,0.444139,490.329,0,731.104,0,2179.6,0.880037,0,0,0,0.119963,4.89286,0.052198,0.18956,0.157509,0.144689,0.123626,0.064103,0.089744,0.047619,0.04304,0.029304,0.025641,0.012821,0.007326,0.008242,0.001832,0.002747,0.027199,0.019164,0.137615,0.588235,0.282353,0.070588,0.023529,0.023529,0,0,0.011765,0.163004,0.049451,0.068681,0.010073,0.009158,0,0,0.002747,0,0,0.007326,0,0,0,0,0.009158,0.002747,0.003663,0,0,30,143.067,107.365,0.314386,0,0,0,25.9524,11.2904,162.524,0.142857,0.261905,0.166667,0.214286,0.047619,0.142857,0,0.02381,14.5915,11.8294,-1,0,0,0,0,0,0,0,0,0,0,0.021978,0.056777,0.111722,0.196886,0.021062,0.016495,0,0.020147,0.020569,0.016374,0,0.063636,0.063636,0.090909,0.424242,0.10101,0.121212,0.131313,0.070707,0.030303,0.030303,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.034799,0.034527,0.013975,0,0.063636,0.063636,0.010101,0.060606,0.10101,0.292929,0.212121,0.181818,0.090909,0.050505,0.03022,0.092491,0.047619,0.149267,0.119048,0.041209,0.020147,0.015568,0.021978,0.004579,0.001832,0.001832,0.004579,0.019231,0.002747,0.001832,0.00641,0.000916,0.00641,0.014652,0.014652,0.058608,0.005495,0.003663,0.007326,0.005495,0.009158,0.010073,0.005495,0.013736,0.007326,0.004579,0.001832,0.009158,0.000916,0,0.00641,0,0.002747,0.002747,0,0.008242,0.005495,0,0.001832,0,0.005495,0.001832,0.011905,0.009158,0.001832,0.000916,0,0.000916,0.011905,0.000916,0.00641,0,0.009158,0.00641,0.007326,0,0.011905,0.00641,0.000916,0,0,0.000916,0.010989,0.012821,0.008242,0.000916,0.001832,0.002747,0.007326,0.000916,0.003663,0.052198,0.003663,0,0,0.00641,0.005495,0.00641,0,0,0.012821,0.040293,0.002747,0.00641,0.314103,0.026899,0.020624,0.174312,0.864078,0.116505,0.009709,0,0.009709
C:\Dev\fp\legitimate\ling_804.txt,0,336,0.577381,209.578,84.5739,222.866,0,668.515,0.880952,0,0,0,0.119048,5.32738,0.041667,0.041667,0.095238,0.193452,0.205357,0.160714,0.10119,0.080357,0.041667,0.017857,0.008929,0.005952,0.005952,0,0,0,0.05974,0.018448,0.090909,0.2,0,0,0,0.628571,0,0,0.171429,1.24405,0.127976,0.026786,0.526786,0.044643,0.404762,0,0.044643,0.02381,0.020833,0.005952,0,0,0,0,0,0,0.017857,0,0,0,0,0,0,0,0,0,6.10909,3.56586,53.6,0.272727,0.272727,0.109091,0.218182,0.054545,0.018182,0.018182,0.036364,6.71651,10.6798,-1,0,0,0,0,0,0,0,0,0,0,0.017857,0.053571,0.092262,0.127976,0.029762,0.041237,0,0.029762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011905,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002976,0.104167,0.044643,0.044643,0.047619,0.125,0.113095,0.0625,0.005952,0.008929,0.002976,0,0,0.002976,0,0.020833,0.008929,0.026786,0.011905,0.017857,0.014881,0.008929,0.002976,0.011905,0.029762,0.011905,0.002976,0.029762,0.029762,0.032738,0.032738,0.03869,0,0.005952,0.002976,0,0.002976,0.002976,0,0,0,0.011905,0.044643,0,0.002976,0.008929,0.044643,0.035714,0.02381,0.035714,0.02381,0.005952,0,0,0.035714,0.008929,0.002976,0.014881,0.047619,0.020833,0.011905,0,0.050595,0.03869,0.008929,0.008929,0.008929,0.014881,0.029762,0.032738,0.032738,0,0.014881,0.002976,0,0.002976,0.020833,0.008929,0.017857,0,0.005952,0.032738,0.005952,0.008929,0.017857,0,0.008929,0.014881,0,0,0.505952,0.059163,0.022861,0.121212,0.261905,0.571429,0,0.119048,0.047619
C:\Dev\fp\legitimate\ling_8089.txt,0,516,0.612403,411.141,273.117,232.012,13.6015,1026.49,0.996124,0.001938,0,0,0.001938,5.10077,0.067829,0.160853,0.168605,0.122093,0.089147,0.069767,0.087209,0.069767,0.069767,0.031008,0.036822,0.01938,0.001938,0.003876,0.001938,0,0.044118,0.016839,0.078431,0.175,0,0.5,0,0,0.225,0,0.1,0.323643,0.110465,0.069767,0.036822,0.003876,0.005814,0,0.001938,0.001938,0.001938,0.062016,0,0,0,0,0,0.017442,0.011628,0,0,0,0,0,0,0,0,0,9.60377,9.70575,65.4151,0.490566,0.169811,0.075472,0.056604,0.113208,0,0.056604,0.037736,7.39654,11.1104,-1,0,0,0,0,0,0,0,0,0,0,0.021318,0.063953,0.098837,0.124031,0.075581,0.088608,0,0.001938,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001938,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027132,0.040698,0.021318,0.129845,0.04845,0.050388,0.036822,0.01938,0.005814,0.011628,0.003876,0,0,0.025194,0.011628,0.001938,0.001938,0.007752,0.001938,0.005814,0.011628,0.032946,0.005814,0,0.005814,0.003876,0.007752,0.00969,0.00969,0.00969,0.007752,0.005814,0,0.003876,0.001938,0.007752,0.003876,0.001938,0,0,0.001938,0.001938,0.005814,0,0,0,0.005814,0.001938,0.001938,0.011628,0.003876,0.003876,0.001938,0.001938,0.013566,0.001938,0,0.001938,0.023256,0.00969,0.007752,0,0.021318,0.005814,0,0,0,0,0.01938,0.00969,0.00969,0.001938,0.007752,0.007752,0.003876,0.001938,0.001938,0.02907,0.003876,0,0,0.015504,0.003876,0.007752,0,0,0.013566,0,0,0,0.472868,0.044625,0.017383,0.098039,0.155172,0.534483,0.206897,0.086207,0.017241
C:\Dev\fp\legitimate\ling_8103.txt,0,517,0.566731,404.924,273.117,228.609,13.6015,1031.14,0.996132,0.001934,0,0,0.001934,4.99226,0.05029,0.307544,0.108317,0.061896,0.098646,0.065764,0.067698,0.061896,0.065764,0.042553,0.027079,0.011605,0.003868,0.019342,0.001934,0.005803,0.049596,0.02527,0.117647,0.205882,0.382353,0,0.235294,0.058824,0,0.088235,0.029412,0.386847,0.015474,0.015474,0.075435,0.007737,0,0,0.001934,0,0,0.12766,0,0,0,0,0,0,0.143133,0,0,52,55.2308,15.3527,0.405421,0,0,0,57.4444,57.3549,393.556,0.444444,0.111111,0.222222,0,0,0,0,0.222222,30.8058,13.0392,-1,0,0,0,0,0,0,0,0,0,0,0.052224,0.075435,0.117988,0.234043,0.230174,0.105802,0,0.003868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015474,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01354,0.023211,0.001934,0.077369,0.003868,0.021277,0.029014,0.003868,0.007737,0.003868,0.001934,0.001934,0,0.009671,0.005803,0.005803,0.005803,0.001934,0.009671,0.007737,0.01354,0.044487,0,0.001934,0,0,0,0.001934,0.001934,0,0,0.011605,0.001934,0.005803,0.003868,0,0,0.003868,0.001934,0.005803,0.001934,0.003868,0,0,0.005803,0,0,0.003868,0.009671,0,0.001934,0,0.005803,0.001934,0.009671,0.003868,0,0,0.009671,0.003868,0.005803,0,0.017408,0.001934,0.001934,0.007737,0,0.003868,0.003868,0.003868,0,0.001934,0.001934,0.001934,0,0,0.001934,0.021277,0.005803,0,0,0.001934,0,0,0,0,0.001934,0,0,0,0.450677,0.05098,0.040056,0.215686,0.833333,0.1,0,0.033333,0.033333
