Path,Class,Total number of words,Word diversity,FFT mean,FFT median,FFT stddev,FFT min,FFT max,FFT histogram bin 1,FFT histogram bin 2,FFT histogram bin 3,FFT histogram bin 4,FFT histogram bin 5,Word length mean,Words of length 1,Words of length 2,Words of length 3,Words of length 4,Words of length 5,Words of length 6,Words of length 7,Words of length 8,Words of length 9,Words of length 10,Words of length 11,Words of length 12,Words of length 13,Words of length 14,Words of length 15,Words of length 16,Word homogeneity mean,Word homogeneity StdDev,Word homogeneity maximum,Word homoganity hist bin 0,Word homoganity hist bin 1,Word homoganity hist bin 2,Word homoganity hist bin 3,Word homoganity hist bin 4,Word homoganity hist bin 5,Word homoganity hist bin 6,Word homoganity hist bin 7,Punctuation characters ratio,Frequency of Period,Frequency of Comma,Frequency of Dash,Frequency of Single Quote,Frequency of Plus,Frequency of Back Slash,Frequency of Foreward Slash,Frequency of Exclaimation,Frequency of Question Mark,Frequency of Open Parenthesis,Frequency of Equal,Frequency of Star Symbol,Frequency of And Symbol,Frequency of Open Curly Brace,Frequency of Square Bracket,Frequency of Semicolon,Frequency of Colon,Use of upper case,Upper case word mean,Quotations number,Quotation length mean,Quotation length stddev,Quotation part of the text,Emoticon :) / :-),Emoticon ;) / ;-),Emoticon :( / :-(,Sentence length mean,Sentence length stddev,Sentence length character mean,Sentence length hist bin 0,Sentence length hist bin 1,Sentence length hist bin 2,Sentence length hist bin 3,Sentence length hist bin 4,Sentence length hist bin 5,Sentence length hist bin 6,Sentence length hist bin 7,Automated readability index,Coleman�Liau index,Emotion circumplex,Emotion circumplex mean,Emotion circumplex stddev,Emotion circumplex hist bin 0,Emotion circumplex hist bin 1,Emotion circumplex hist bin 2,Emotion circumplex hist bin 3,Emotion circumplex hist bin 4,Emotion circumplex hist bin 5,Emotion circumplex hist bin 6,Emotion circumplex hist bin 7,Word repetition span 3,Word repetition span 7,Word repetition span 11,Word repetition span 17,Use of numbers,Number diversity,Mean of numbers,positive words frequency,positive words mean,positive words stddev,positive words min,positive words max,positive words dif,positive words hist bin 0,positive words hist bin 1,positive words hist bin 2,positive words hist bin 3,positive words hist bin 4,positive words hist bin 5,positive words hist bin 6,positive words hist bin 7,negative words frequency,negative words mean,negative words stddev,negative words min,negative words max,negative words dif,negative words hist bin 0,negative words hist bin 1,negative words hist bin 2,negative words hist bin 3,negative words hist bin 4,negative words hist bin 5,negative words hist bin 6,negative words hist bin 7,hapiness words frequency,hapiness words mean,hapiness words stddev,hapiness words min,hapiness words max,hapiness words dif,hapiness words hist bin 0,hapiness words hist bin 1,hapiness words hist bin 2,hapiness words hist bin 3,hapiness words hist bin 4,hapiness words hist bin 5,hapiness words hist bin 6,hapiness words hist bin 7,happy words frequency,adjectives frequency,adverbs frequency,prepositions frequency,pronouns frequency,verbs frequency,verbs that are nouns frequency,sport frequency,math frequency,science frequency,science fields frequency,US states frequency,shapes frequency,school frequency,lanuages frequency,elections frequency,food frequency,money frequency,driving frequency,military frequency,law frequency,countries frequency,emotions frequency,dance frequency,boats frequency,energy frequency,familiy frequency,musical instruments frequency,music frequency,land forms frequency,art frequency,astronomy frequency,colors frequency,animals frequency,dogs frequency,cats frequency,fish frequency,birds frequency,reptiles frequency,insects frequency,cars frequency,car parts frequency,beach frequency,fall frequency,spring frequency,summer frequency,winter frequency,weather frequency,vacation frequency,medical frequency,body frequency,farm frequency,trees frequency,transportation frequency,time frequency,clothing frequency,shoes frequency,hats frequency,buildings frequency,public buildings frequency,birthday frequency,monsters frequency,office frequency,tools frequency,camping frequency,fair frequency,castles and kings and queens frequency,circus frequency,computer frequency,cooking frequency,kitchen frequency,fruits frequency,geography frequency,furnitures frequency,occupation frequency,leaders frequency,house frequency,restaurants frequency,roads frequency,rocks and minerals frequency,weapons frequency,measurements frequency,containers frequency,acquaintances frequency,yard frequency,flowers frequency,acronyms frequency,self frequency,female frequency,male frequency,Soundex diversity,Soundex homogeneity mean,Soundex homogeneity StdDev,Soundex homogeneity maximum,Soundex homoganity hist bin 0,Soundex homoganity hist bin 1,Soundex homoganity hist bin 2,Soundex homoganity hist bin 3,Soundex homoganity hist bin 4
C:\Dev\fp\legitimate\ling_8558.txt,0,260,0.723077,107.338,0,165.625,0,510.932,0.992308,0.003846,0,0,0.003846,5.28461,0.080769,0.192308,0.115385,0.111538,0.1,0.065385,0.073077,0.061538,0.05,0.061538,0.042308,0.019231,0.015385,0.007692,0,0.003846,0.097633,0.038801,0.192308,0.076923,0,0.538462,0,0.230769,0,0.076923,0.076923,0.303846,0.05,0.026923,0.119231,0.003846,0.007692,0,0.019231,0,0,0.023077,0,0,0,0,0.023077,0,0.030769,0,0,4,353,50.9117,0.395518,0,0,0,23.3636,20.4374,162.273,0.363636,0.181818,0,0,0.090909,0.090909,0.090909,0.181818,15.1424,14.0066,-1,0,0,0,0,0,0,0,0,0,0,0.023077,0.046154,0.076923,0.161538,0.05,0.069149,0,0.007692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030769,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030769,0.065385,0.007692,0.146154,0.034615,0.019231,0.030769,0.023077,0.026923,0.003846,0.003846,0,0,0.003846,0.003846,0.003846,0.007692,0,0.003846,0.003846,0.015385,0.05,0,0.003846,0.003846,0,0.003846,0.007692,0.007692,0.007692,0.007692,0.007692,0,0.007692,0,0,0,0.007692,0.003846,0,0,0,0.003846,0,0,0,0.007692,0.003846,0.003846,0.011538,0,0,0.003846,0,0.011538,0.007692,0,0,0.007692,0,0,0.011538,0.011538,0.003846,0.007692,0.003846,0,0.007692,0.023077,0.015385,0.007692,0,0.003846,0,0,0,0.003846,0.030769,0.003846,0,0,0.019231,0.015385,0.003846,0.003846,0,0.015385,0,0,0.003846,0.592308,0.09188,0.046471,0.230769,0.166667,0.555556,0.111111,0.111111,0.055556
C:\Dev\fp\legitimate\ling_8625.txt,0,452,0.49115,176.611,0,287.913,0,902.478,0.997788,0,0,0,0.002212,4.61504,0.103982,0.263274,0.134956,0.061947,0.106195,0.070796,0.057522,0.050885,0.039823,0.068584,0.015487,0.004425,0.011062,0.011062,0,0,0.05679,0.02124,0.088889,0.111111,0,0.444444,0,0,0.222222,0,0.222222,0.311947,0.013274,0.073009,0.070796,0.002212,0,0,0.00885,0,0.002212,0.030973,0,0,0,0,0,0,0.110619,0,0,44,53.5455,10.6445,0.408744,0,0,0,64.5714,75.2915,411.714,0.571429,0,0,0,0.285714,0,0,0.142857,32.5926,10.8781,-1,0,0,0,0,0,0,0,0,0,0,0.030973,0.066372,0.095133,0.196903,0.214602,0.108108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002212,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050885,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04646,0.017699,0.006637,0.099558,0.006637,0.022124,0.035398,0.002212,0.006637,0.004425,0,0.013274,0.002212,0.013274,0.030973,0.00885,0.015487,0,0.004425,0.00885,0.013274,0.037611,0,0.002212,0.002212,0,0.006637,0.002212,0.00885,0.004425,0.002212,0.004425,0,0.013274,0.00885,0.002212,0,0,0,0.00885,0,0,0.002212,0.002212,0,0,0.002212,0.002212,0.004425,0.002212,0,0,0.00885,0,0.019912,0,0,0,0.044248,0.035398,0,0,0.026549,0.002212,0.002212,0.002212,0.002212,0,0.013274,0.002212,0.002212,0.004425,0.011062,0,0,0.002212,0,0.026549,0.002212,0,0,0.011062,0.002212,0.011062,0,0.004425,0.004425,0,0,0,0.39823,0.06358,0.042602,0.222222,0.611111,0.222222,0.111111,0.027778,0.027778
C:\Dev\fp\legitimate\ling_8757.txt,0,70,0.871429,33.9833,0,50.3003,0,228.317,0.957143,0.028571,0,0,0.014286,5.64286,0,0.085714,0.114286,0.157143,0.257143,0.085714,0.1,0.071429,0,0.042857,0.042857,0.028571,0.014286,0,0,0,0.428571,0,0.428571,0,0,0,0,0,0,0,0,0.285714,0.142857,0.057143,0,0,0.014286,0,0.042857,0,0,0,0,0,0,0,0,0,0.028571,0,0,0,0,0,0,0,0,0,6.9,5.57584,50.5,0.2,0.4,0.2,0,0,0.1,0,0.1,8.59786,13.0901,-1,0,0,0,0,0,0,0,0,0,0,0.071429,0.114286,0.185714,0.257143,0.057143,0.065574,1605380,0.014286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085714,0,0.028571,0.042857,0.142857,0.114286,0.014286,0.042857,0,0,0,0,0,0,0.028571,0.028571,0.071429,0.128571,0,0.014286,0,0,0,0.085714,0.128571,0.014286,0.014286,0,0,0,0.014286,0.014286,0.014286,0,0,0.014286,0,0,0,0.014286,0.085714,0,0,0,0.014286,0,0,0.014286,0,0,0,0,0.1,0.042857,0,0,0,0.042857,0.071429,0,0,0.128571,0.014286,0,0,0,0,0.042857,0,0,0,0.042857,0.014286,0.028571,0.028571,0.014286,0.042857,0.014286,0,0,0.057143,0,0,0,0,0.028571,0.042857,0.014286,0.014286,0.871429,0.428571,0,0.428571,0,0,0,0,0
C:\Dev\fp\legitimate\ling_8854.txt,0,146,0.719178,67.3273,1,90.925,0,282.309,0.986301,0.006849,0,0,0.006849,6.69863,0.041096,0.013699,0.041096,0.10274,0.136986,0.136986,0.136986,0.191781,0.047945,0.047945,0.054795,0.041096,0.006849,0,0,0,0.166667,0.089087,0.285714,0,0,0,0,0,0,0,0,0.260274,0.054795,0.075342,0.061644,0.006849,0,0,0,0,0,0.013699,0,0,0,0,0,0.034247,0.013699,0,0,0,0,0,0,0,0,0,18.125,10.1543,148.625,0.25,0,0.125,0.125,0.375,0,0,0.125,19.183,21.9548,-1,0,0,0,0,0,0,0,0,0,0,0.020548,0.061644,0.075342,0.10274,0.061644,0.07619,0,0.041096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068493,0.020548,0.020548,0.034247,0.09589,0.068493,0.020548,0.034247,0.013699,0,0,0,0.027397,0,0.020548,0,0,0.006849,0.006849,0.006849,0,0.013699,0.013699,0.006849,0,0.020548,0.013699,0.027397,0.006849,0.013699,0.006849,0,0.013699,0,0,0,0.006849,0,0.006849,0,0,0.020548,0,0,0,0.006849,0.013699,0.013699,0.034247,0.006849,0.006849,0,0.006849,0.020548,0.013699,0.013699,0,0.013699,0.006849,0,0,0.034247,0.006849,0,0,0,0,0.027397,0.020548,0.006849,0,0,0,0.006849,0.013699,0,0.013699,0,0,0,0.027397,0.006849,0,0,0,0,0,0,0,0.684932,0.178571,0.061859,0.285714,0,0,0,0,0
C:\Dev\fp\legitimate\ling_897.txt,0,70,0.885714,51.0669,0,63.4957,0,246.792,0.957143,0.028571,0,0,0.014286,6.01429,0.057143,0.028571,0.085714,0.185714,0.142857,0.128571,0.114286,0.042857,0.085714,0.028571,0.028571,0.042857,0.014286,0.014286,0,0,0.142857,0,0.142857,0,0,0,0,0,0,0,0,0.271429,0.071429,0.071429,0.028571,0.028571,0,0,0,0,0.014286,0.057143,0,0,0,0,0,0,0,0,0,12,11.5,3.38502,0.125227,0,0,0,13.8,10.7406,110.2,0.2,0.2,0.2,0,0.2,0,0,0.2,13.7973,17.4191,-1,0,0,0,0,0,0,0,0,0,0,0,0.014286,0.014286,0.028571,0.014286,0.016129,1,0.014286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857,0.057143,0,0.042857,0.1,0.114286,0.014286,0.014286,0,0.014286,0,0,0,0,0.014286,0,0,0,0.042857,0,0,0.028571,0,0,0.014286,0,0,0.014286,0,0,0,0,0.014286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014286,0,0,0.014286,0,0,0,0.028571,0.028571,0,0,0.028571,0.042857,0,0,0.014286,0,0,0,0,0.014286,0,0,0,0,0.014286,0,0.014286,0.014286,0,0,0.028571,0,0,0,0,0.014286,0,0,0.028571,0.014286,0,0,0.871429,0.142857,0,0.142857,0,0,0,0,0
C:\Dev\fp\legitimate\ling_8994.txt,0,126,0.666667,62.6568,1,81.5917,0,243.661,0.984127,0.007937,0,0,0.007937,7.18254,0.031746,0.02381,0.031746,0.134921,0.111111,0.111111,0.174603,0.095238,0.007937,0.119048,0.031746,0.031746,0.063492,0.031746,0,0,0.157407,0.047213,0.25,0.222222,0,0,0.666667,0,0,0,0.111111,0.293651,0.071429,0.134921,0.02381,0,0,0,0,0.007937,0,0.047619,0,0,0,0,0,0,0.007937,0,0,2,40,0,0.036265,0,0,0,11.4545,7.87821,100.273,0.272727,0.090909,0.090909,0.181818,0.090909,0,0.181818,0.090909,18.127,23.8492,-1,0,0,0,0,0,0,0,0,0,0,0.007937,0.071429,0.103175,0.150794,0.031746,0.047619,5,0.007937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02381,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007937,0.047619,0.015873,0.015873,0,0.150794,0.134921,0.015873,0.02381,0,0.015873,0,0,0.063492,0,0.007937,0.007937,0.007937,0.015873,0,0.007937,0,0,0.007937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007937,0,0,0,0,0.007937,0,0.007937,0,0,0.007937,0.007937,0.015873,0,0,0.031746,0.047619,0.007937,0,0.063492,0,0,0,0,0,0.015873,0,0,0,0.007937,0.015873,0.103175,0.039683,0.007937,0.007937,0.007937,0.007937,0,0.007937,0,0.039683,0,0,0,0,0.02381,0,0.619048,0.166667,0.050252,0.25,0.181818,0,0.636364,0,0.181818
C:\Dev\fp\legitimate\ling_9043.txt,0,342,0.570175,182.157,119.407,187.822,0,671.165,0.994152,0.002924,0,0,0.002924,4.70468,0.096491,0.04386,0.172515,0.239766,0.157895,0.084795,0.081871,0.049708,0.020468,0.017544,0.011696,0.020468,0,0.002924,0,0,0.08,0.026982,0.176471,0.04,0.36,0,0.52,0.04,0,0,0.04,0.681287,0.076023,0.055556,0.140351,0.002924,0,0,0.099415,0.122807,0,0.011696,0.026316,0.017544,0,0,0.052632,0.005848,0.070175,0,0,6,136,23.8956,0.171213,0,0,0,6,5.57564,41.807,0.526316,0.210526,0.140351,0.070175,0.035088,0,0,0.017544,3.72904,6.93018,98,0,0,0,0,0,0,0,0,0,0,0.032164,0.084795,0.105263,0.266082,0.064327,0.092308,0,0.023392,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011696,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032164,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023392,0.105263,0.035088,0.020468,0.020468,0.093567,0.078947,0.052632,0.008772,0,0,0.002924,0,0.002924,0.002924,0.032164,0.005848,0.017544,0.005848,0.032164,0,0.002924,0.026316,0.002924,0.002924,0,0.005848,0.002924,0.002924,0.011696,0.005848,0.032164,0.005848,0.008772,0,0,0,0.008772,0.005848,0.002924,0,0,0.002924,0,0.002924,0.005848,0.020468,0.008772,0.008772,0.005848,0.011696,0,0.008772,0,0.008772,0.008772,0.002924,0.005848,0.008772,0.008772,0.020468,0,0.023392,0.005848,0.008772,0.005848,0.002924,0.01462,0.064327,0.01462,0.002924,0,0.002924,0.005848,0.008772,0.005848,0.002924,0.011696,0.005848,0,0,0.005848,0,0.023392,0.005848,0,0.017544,0.008772,0,0,0.461988,0.073132,0.027027,0.176471,0.513514,0,0.432432,0.027027,0.027027
C:\Dev\fp\legitimate\ling_9044.txt,0,205,0.829268,180.378,208.598,103.118,0,409.414,0.95122,0,0,0,0.04878,7.01951,0.014634,0.02439,0.073171,0.053659,0.165854,0.097561,0.102439,0.170732,0.097561,0.102439,0.063415,0.019512,0.014634,0,0,0,0.11,0.037417,0.15,0,0,0,0,0,0,0,0,0.44878,0.009756,0,0.029268,0.004878,0.009756,0,0.004878,0,0,0.243902,0,0,0,0,0,0,0.146341,0,0,2,6,0,0.003295,0,0,0,68.3333,19.7034,607,0.333333,0,0.333333,0,0,0,0,0.333333,45.7986,25.0416,-1,0,0,0,0,0,0,0,0,0,0,0,0.02439,0.043902,0.097561,0.053659,0.052941,0,0.004878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014634,0,0.004878,0.004878,0.019512,0.02439,0.009756,0.004878,0.019512,0.004878,0.004878,0,0.014634,0.009756,0.004878,0.009756,0.014634,0.009756,0.009756,0.004878,0,0,0.004878,0.004878,0,0,0.009756,0.034146,0.004878,0.029268,0.009756,0,0.004878,0,0,0.004878,0.004878,0,0,0.004878,0.009756,0.004878,0,0,0.004878,0.004878,0,0.004878,0.004878,0.004878,0,0,0.014634,0.004878,0,0,0,0.019512,0.014634,0,0,0.029268,0.004878,0,0,0,0,0.014634,0.004878,0.004878,0.004878,0.009756,0,0.009756,0,0,0.004878,0,0,0,0.004878,0,0,0,0,0,0,0,0,0.77561,0.107143,0.04165,0.15,0.285714,0,0.285714,0,0.428571
C:\Dev\fp\legitimate\ling_9053.txt,0,85,0.870588,35.5491,1,50.9898,1,216.999,0.976471,0.011765,0,0,0.011765,6.72941,0,0.047059,0.035294,0.164706,0.105882,0.117647,0.176471,0.082353,0.082353,0.105882,0.058824,0.011765,0.011765,0,0,0,0.125,0,0.125,0,0,0,0,0,0,0,0,0.211765,0.082353,0.082353,0,0,0,0,0.023529,0,0.011765,0,0,0,0,0,0,0.011765,0,0,0,2,16,0,0.022956,0,0,0,9.44444,3.74496,77.4444,0.111111,0.111111,0,0,0,0.333333,0.111111,0.333333,14.9878,20.6348,-1,0,0,0,0,0,0,0,0,0,0,0.011765,0.035294,0.047059,0.058824,0.035294,0.040541,13652.7,0.023529,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011765,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070588,0.035294,0.011765,0.058824,0.141176,0.082353,0.023529,0.070588,0,0.011765,0,0,0.047059,0,0.011765,0,0.011765,0.011765,0.011765,0.011765,0,0.023529,0,0,0,0,0,0,0.011765,0,0,0,0.011765,0,0,0,0,0.011765,0,0,0.023529,0.023529,0,0,0,0,0.047059,0.011765,0.035294,0,0,0,0.011765,0.023529,0.035294,0.023529,0,0.023529,0.023529,0.011765,0,0.023529,0,0,0,0,0,0.023529,0.011765,0,0,0.047059,0,0.047059,0.023529,0,0.023529,0,0,0.011765,0.047059,0.011765,0.011765,0,0,0,0.011765,0,0,0.835294,0.125,0,0.125,0,0,0,0,0
C:\Dev\fp\legitimate\ling_9064.txt,0,214,0.78972,134.604,0,139.13,0,426.165,0.911215,0,0,0,0.088785,5.80374,0.065421,0.018692,0.065421,0.163551,0.14486,0.191589,0.121495,0.098131,0.070093,0.018692,0.009346,0.004673,0.028037,0,0,0,0.095238,0.041239,0.190476,0.25,0,0.625,0,0,0,0,0.125,0.275701,0.116822,0.046729,0.004673,0.03271,0,0,0,0.004673,0,0.037383,0,0,0.004673,0,0,0,0.028037,0,0,0,0,0,0,0,0,0,10.4,10.9289,78.45,0.5,0.1,0.25,0.05,0,0,0.05,0.05,11.1056,15.4798,209.5,0,0,0,0,0,0,0,0,0,0,0.023364,0.046729,0.065421,0.102804,0.046729,0.059172,0,0.004673,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004673,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102804,0.009346,0.004673,0.023364,0.154206,0.084112,0.056075,0.018692,0.009346,0,0,0,0.028037,0,0.009346,0.004673,0.004673,0.018692,0.042056,0.004673,0.009346,0,0,0.03271,0.004673,0.028037,0.028037,0.037383,0.037383,0.042056,0.037383,0,0.014019,0.009346,0,0,0.014019,0.009346,0,0,0.014019,0.037383,0.009346,0.004673,0.009346,0.037383,0.03271,0.009346,0.042056,0,0,0.014019,0.014019,0.028037,0.014019,0.004673,0.004673,0.042056,0.018692,0.037383,0.004673,0.037383,0.03271,0.004673,0,0.004673,0,0.018692,0.028037,0.028037,0.018692,0.018692,0,0.009346,0.018692,0.004673,0.014019,0.009346,0,0.009346,0.037383,0,0.03271,0,0,0.004673,0.004673,0,0.004673,0.728972,0.09127,0.036153,0.190476,0.25,0.666667,0,0,0.083333
C:\Dev\fp\legitimate\ling_908.txt,0,48,0.770833,20.1802,6.95111,27.4853,0,130.818,0.958333,0.020833,0,0,0.020833,4.97917,0.0625,0.125,0.145833,0.208333,0.083333,0.125,0.083333,0.020833,0.083333,0.020833,0,0.020833,0.020833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645833,0.1875,0.104167,0,0,0,0,0.166667,0.083333,0,0.041667,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,5.5,3.20156,43.625,0.375,0.125,0.125,0,0,0.125,0.125,0.125,4.77187,8.09568,-1,0,0,0,0,0,0,0,0,0,0,0.020833,0.020833,0.041667,0.083333,0.229167,0.162162,53.7273,0.020833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333,0,0.0625,0,0.083333,0.083333,0.020833,0,0,0,0,0,0,0,0,0,0.020833,0.020833,0,0,0,0,0,0,0,0,0,0,0,0,0.020833,0,0,0,0,0,0,0,0,0,0,0,0.041667,0,0.020833,0,0,0.020833,0,0,0,0,0,0.020833,0,0,0,0,0,0,0,0.041667,0,0,0.020833,0,0,0.104167,0,0,0,0,0,0,0,0,0,0.020833,0,0,0,0,0.041667,0,0,0.020833,0,0,0,0.666667,0,0,0,0,0,0,0,0
C:\Dev\fp\legitimate\ling_9108.txt,0,37,1,43.23,32.5576,38.1574,0,218.145,0.945946,0,0,0,0.054054,5.81081,0.027027,0.027027,0.135135,0.054054,0.081081,0.297297,0.216216,0.108108,0.027027,0,0.027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378378,0.108108,0.108108,0.081081,0,0.027027,0,0,0,0.027027,0,0,0.027027,0,0,0,0,0,0,0,6,7.33333,0.333333,0.075342,0,0,0,8.75,8.43727,73,0.25,0.5,0,0,0,0,0,0.25,10.3139,14.9847,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054054,0.027027,0.027027,0.027027,0.135135,0.108108,0.027027,0,0.027027,0,0,0,0,0.054054,0,0.027027,0,0,0,0.027027,0,0,0,0.027027,0.027027,0.054054,0,0,0,0,0,0,0.054054,0.027027,0,0,0,0.027027,0.054054,0,0,0.027027,0.027027,0.027027,0.027027,0,0.081081,0,0.027027,0,0.027027,0.054054,0,0.054054,0,0,0,0,0.027027,0,0.027027,0,0,0.054054,0,0,0.027027,0,0,0,0,0,0,0,0,0.027027,0.027027,0,0,0,0,0.027027,0.027027,0,0,0.054054,0,0,0,1,0,0,0,0,0,0,0,0
C:\Dev\fp\legitimate\ling_9197.txt,0,47,0.829787,45.7744,44.0454,27.7713,0,106.211,0.957447,0.021277,0,0,0.021277,6.12766,0.085106,0,0.106383,0.021277,0.106383,0.297872,0.085106,0.170213,0.042553,0.06383,0,0,0,0,0,0.021277,0,0,0,0,0,0,0,0,0,0,0,0.297872,0.06383,0.06383,0,0.12766,0,0,0,0,0,0.021277,0,0,0,0,0,0,0.021277,0,0,0,0,0,0,0,0,0,15.6667,15.2825,118.667,0.333333,0.333333,0,0,0,0,0,0.333333,15.2646,18.3413,-1,0,0,0,0,0,0,0,0,0,0,0.021277,0.021277,0.06383,0.106383,0,0,0,0.021277,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191489,0,0.021277,0.021277,0.170213,0.106383,0.085106,0.021277,0.042553,0,0,0,0.021277,0.021277,0.021277,0.021277,0.021277,0.042553,0,0.021277,0,0.021277,0,0.021277,0,0.021277,0.085106,0.021277,0.021277,0.085106,0.085106,0.021277,0.06383,0.021277,0.021277,0,0.021277,0.021277,0,0,0,0.021277,0,0,0,0.042553,0.085106,0,0.021277,0,0.042553,0.021277,0,0,0.06383,0,0,0.085106,0,0,0,0.06383,0.021277,0,0,0,0,0,0.042553,0.042553,0,0,0,0,0,0,0,0,0,0.021277,0.021277,0.021277,0.021277,0,0,0,0,0,0,0.829787,0,0,0,0,0,0,0,0
C:\Dev\fp\legitimate\ling_9208.txt,0,150,0.74,70.0421,0,93.4293,0,296.047,0.98,0.013333,0,0,0.006667,5.68667,0.14,0.04,0.04,0.126667,0.086667,0.12,0.226667,0.08,0.02,0.06,0.053333,0,0,0.006667,0,0,0.116667,0.044096,0.2,0.375,0,0,0.5,0,0,0,0.125,1.51333,0.08,0.033333,0.273333,0,0,0,0.1,0,0,0.013333,0.993333,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,11.5385,11.6594,137.308,0.307692,0.307692,0.153846,0.076923,0.076923,0,0,0.076923,11.1234,15.0723,-1,0,0,0,0,0,0,0,0,0,0,0.026667,0.053333,0.093333,0.12,0.073333,0.099099,437.636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066667,0.02,0.02,0.013333,0.146667,0.12,0.04,0.006667,0.046667,0.006667,0,0.02,0.073333,0,0.013333,0.013333,0.04,0.013333,0.04,0.013333,0,0,0,0.013333,0.006667,0.033333,0.006667,0.026667,0.013333,0.026667,0.013333,0.013333,0.013333,0.006667,0,0,0.04,0.013333,0.006667,0,0,0.006667,0,0,0,0.02,0.006667,0.013333,0.006667,0.013333,0,0,0,0.006667,0.02,0,0,0.026667,0.02,0.02,0,0.053333,0.006667,0.006667,0.006667,0,0.006667,0.02,0.026667,0.026667,0,0.006667,0.006667,0.006667,0,0,0.026667,0.006667,0,0,0.013333,0.006667,0.006667,0,0,0.033333,0,0,0,0.653333,0.140741,0.049135,0.2,0.222222,0,0.444444,0,0.333333
